weapon_class	parent	stat	data_table	row	column
order_weapon	weapon	max_loaded_ammo	Weapon_Stats	Max_Loaded_Ammo	Order
order_weapon	weapon	heat_per_shot	Weapon_Stats	Heat_Per_Shot	Order
order_weapon	weapon	min_shots_to_break	Weapon_Stats	Heat_Per_Shot	Order
order_weapon	weapon	max_shots_to_break	Weapon_Stats	Heat_Per_Shot	Order
order_weapon	weapon	reload_time	Weapon_Stats	Reload_Time	Order
order_weapon	weapon	status_damage	Weapon_Stats	Status_Damage	Order
order_weapon	weapon	status_chance	Weapon_Stats	Status_Chance	Order
order_weapon	weapon	equip_time	Weapon_Stats	Equip_Time	Order
order_weapon	weapon	put_down_time	Weapon_Stats	PutDown_Time	Order
order_weapon	weapon	modeswitch_time	Weapon_Stats	ModeSwitch_Time	Order
order_weapon	weapon	status_charge	Weapon_Stats		Order
order_weapon	weapon	elemental_damage	Weapon_Stats		Order
order_weapon	weapon	elemental_chance	Weapon_Stats		Order
tediore_grenade	Grenade	damage	GrenadeMod_Stats	Damage	Tediore
tediore_grenade	Grenade	force	GrenadeMod_Stats	Force	Tediore
tediore_grenade	Grenade	critical_chance	GrenadeMod_Stats	CritChance	Tediore
tediore_grenade	Grenade	critical_damage	GrenadeMod_Stats	CritDamage	Tediore
tediore_grenade	Grenade	splash_radius	GrenadeMod_Stats	Radius	Tediore
tediore_grenade	Grenade	status_chance	GrenadeMod_Stats	StatusChance	Tediore
tediore_grenade	Grenade	status_charge	GrenadeMod_Stats	CryoImpact	Tediore
tediore_grenade	Grenade	status_damage	GrenadeMod_Stats	StatusDamage	Tediore
tediore_grenade	Grenade	cooldown	GrenadeMod_Stats	Cooldown	Tediore
tediore_grenade	Grenade	projectile_speed	GrenadeMod_Stats	ProjectileSpeed	Tediore
tediore_weapon	weapon	damage	Weapon_Stats	Damage	Tediore
tediore_weapon	weapon	fire_rate	Weapon_Stats	Fire_Rate	Tediore
tediore_weapon	weapon	burst_fire_delay	Weapon_Stats	Burst_Fire_Delay	Tediore
tediore_weapon	weapon	charge_time	Weapon_Stats	Charge_Time	Tediore
tediore_weapon	weapon	spinup_time	Weapon_Stats	Charge_Time	Tediore
tediore_weapon	weapon	max_accuracy	Weapon_Stats	Max_Accuracy	Tediore
tediore_weapon	weapon	spread	Weapon_Stats	Spread	Tediore
tediore_weapon	weapon	accuracy_impluse	Weapon_Stats	Accuracy_Impulse	Tediore
tediore_weapon	weapon	accuracy_burst_impluse	Weapon_Stats	Accuracy_Burst_Impulse	Tediore
tediore_weapon	weapon	recoil_height	Weapon_Stats	Recoil_Height	Tediore
tediore_weapon	weapon	recoil_width	Weapon_Stats	Recoil_Width	Tediore
tediore_weapon	weapon	projectile_speed	Weapon_Stats	Projectile_Speed	Tediore
tediore_weapon	weapon	acc_sway_zoom_scale	Weapon_Stats	Acc_Sway_Scale	Tediore
tediore_weapon	weapon	acc_sway_accuracy_scale	Weapon_Stats	Acc_Sway_Scale	Tediore
tediore_weapon	weapon	acc_sway_zoom_accuracy_scale	Weapon_Stats	Acc_Sway_Scale	Tediore
tediore_weapon	weapon	critical_damage	Weapon_Stats	Critical_Damage	Tediore
tediore_weapon	weapon	damage_radius	Weapon_Stats	Damage_Radius	Tediore
tediore_weapon	weapon	ted_thrown_radius	Weapon_Stats	Damage_Radius	Tediore
tediore_weapon	weapon	ads_speed	Weapon_Stats	Zoom_Speed	Tediore
tediore_weapon	weapon	sway_zoom_scale	Weapon_Stats	Sway_Scale	Tediore
tediore_weapon	weapon	sway_accuracy_scale	Weapon_Stats	Sway_Scale	Tediore
tediore_weapon	weapon	sway_zoom_accuracy_scale	Weapon_Stats	Sway_Scale	Tediore
tediore_weapon	weapon	max_loaded_ammo	Weapon_Stats	Max_Loaded_Ammo	Tediore
tediore_weapon	weapon	heat_per_shot	Weapon_Stats	Heat_Per_Shot	Tediore
tediore_weapon	weapon	min_shots_to_break	Weapon_Stats	Heat_Per_Shot	Tediore
tediore_weapon	weapon	max_shots_to_break	Weapon_Stats	Heat_Per_Shot	Tediore
tediore_weapon	weapon	reload_time	Weapon_Stats	Reload_Time	Tediore
tediore_weapon	weapon	status_damage	Weapon_Stats	Status_Damage	Tediore
tediore_weapon	weapon	status_chance	Weapon_Stats	Status_Chance	Tediore
tediore_weapon	weapon	equip_time	Weapon_Stats	Equip_Time	Tediore
tediore_weapon	weapon	put_down_time	Weapon_Stats	PutDown_Time	Tediore
tediore_weapon	weapon	modeswitch_time	Weapon_Stats	ModeSwitch_Time	Tediore
tediore_weapon	weapon	status_charge	Weapon_Stats		Tediore
tediore_weapon	weapon	elemental_damage	Weapon_Stats		Tediore
tediore_weapon	weapon	elemental_chance	Weapon_Stats		Tediore
torgue_grenade	Grenade	damage	GrenadeMod_Stats	Damage	Torgue
torgue_grenade	Grenade	force	GrenadeMod_Stats	Force	Torgue
torgue_grenade	Grenade	critical_chance	GrenadeMod_Stats	CritChance	Torgue
torgue_grenade	Grenade	critical_damage	GrenadeMod_Stats	CritDamage	Torgue
torgue_grenade	Grenade	splash_radius	GrenadeMod_Stats	Radius	Torgue
torgue_grenade	Grenade	status_chance	GrenadeMod_Stats	StatusChance	Torgue
torgue_grenade	Grenade	status_charge	GrenadeMod_Stats	CryoImpact	Torgue
torgue_grenade	Grenade	status_damage	GrenadeMod_Stats	StatusDamage	Torgue
torgue_grenade	Grenade	cooldown	GrenadeMod_Stats	Cooldown	Torgue
torgue_grenade	Grenade	projectile_speed	GrenadeMod_Stats	ProjectileSpeed	Torgue
torgue_heavy_weapon	heavy_weapon	damage	Heavy_Weapon_Stats	Damage	Torgue
torgue_heavy_weapon	heavy_weapon	fire_rate	Heavy_Weapon_Stats	Fire_Rate	Torgue
torgue_heavy_weapon	heavy_weapon	burst_fire_delay	Heavy_Weapon_Stats	Burst_Fire_Delay	Torgue
torgue_heavy_weapon	heavy_weapon	charge_time	Heavy_Weapon_Stats	Charge_Time	Torgue
torgue_heavy_weapon	heavy_weapon	spinup_time	Heavy_Weapon_Stats	Charge_Time	Torgue
torgue_heavy_weapon	heavy_weapon	max_accuracy	Heavy_Weapon_Stats	Max_Accuracy	Torgue
torgue_heavy_weapon	heavy_weapon	spread	Heavy_Weapon_Stats	Spread	Torgue
torgue_heavy_weapon	heavy_weapon	accuracy_impluse	Heavy_Weapon_Stats	Accuracy_Impulse	Torgue
torgue_heavy_weapon	heavy_weapon	accuracy_burst_impluse	Heavy_Weapon_Stats	Accuracy_Burst_Impulse	Torgue
torgue_heavy_weapon	heavy_weapon	recoil_height	Heavy_Weapon_Stats	Recoil_Height	Torgue
torgue_heavy_weapon	heavy_weapon	recoil_width	Heavy_Weapon_Stats	Recoil_Width	Torgue
torgue_heavy_weapon	heavy_weapon	projectile_speed	Heavy_Weapon_Stats	Projectile_Speed	Torgue
torgue_heavy_weapon	heavy_weapon	acc_sway_zoom_scale	Heavy_Weapon_Stats	Acc_Sway_Scale	Torgue
torgue_heavy_weapon	heavy_weapon	acc_sway_accuracy_scale	Heavy_Weapon_Stats	Acc_Sway_Scale	Torgue
torgue_heavy_weapon	heavy_weapon	acc_sway_zoom_accuracy_scale	Heavy_Weapon_Stats	Acc_Sway_Scale	Torgue
torgue_heavy_weapon	heavy_weapon	critical_damage	Heavy_Weapon_Stats	Critical_Damage	Torgue
torgue_heavy_weapon	heavy_weapon	damage_radius	Heavy_Weapon_Stats	Damage_Radius	Torgue
torgue_heavy_weapon	heavy_weapon	ads_speed	Heavy_Weapon_Stats	Zoom_Speed	Torgue
torgue_heavy_weapon	heavy_weapon	sway_zoom_scale	Heavy_Weapon_Stats	Sway_Scale	Torgue
torgue_heavy_weapon	heavy_weapon	sway_accuracy_scale	Heavy_Weapon_Stats	Sway_Scale	Torgue
torgue_heavy_weapon	heavy_weapon	sway_zoom_accuracy_scale	Heavy_Weapon_Stats	Sway_Scale	Torgue
torgue_heavy_weapon	heavy_weapon	max_loaded_ammo	Heavy_Weapon_Stats	Max_Loaded_Ammo	Torgue
torgue_heavy_weapon	heavy_weapon	heat_per_shot	Heavy_Weapon_Stats	Heat_Per_Shot	Torgue
torgue_heavy_weapon	heavy_weapon	elemental_damage	Heavy_Weapon_Stats	Elemental_Damage	Torgue
torgue_heavy_weapon	heavy_weapon	elemental_charge	Heavy_Weapon_Stats	CryoImpact	Torgue
torgue_heavy_weapon	heavy_weapon	elemental_chance	Heavy_Weapon_Stats	Elemental_Chance	Torgue
torgue_heavy_weapon	heavy_weapon	cooldown_reduction	Heavy_Weapon_Stats	Cooldown_Reduction	Torgue
torgue_weapon	weapon	damage	Weapon_Stats	Damage	Torgue
torgue_weapon	weapon	fire_rate	Weapon_Stats	Fire_Rate	Torgue
torgue_weapon	weapon	burst_fire_delay	Weapon_Stats	Burst_Fire_Delay	Torgue
torgue_weapon	weapon	charge_time	Weapon_Stats	Charge_Time	Torgue
torgue_weapon	weapon	spinup_time	Weapon_Stats	Charge_Time	Torgue
torgue_weapon	weapon	max_accuracy	Weapon_Stats	Max_Accuracy	Torgue
torgue_weapon	weapon	spread	Weapon_Stats	Spread	Torgue
torgue_weapon	weapon	accuracy_impluse	Weapon_Stats	Accuracy_Impulse	Torgue
torgue_weapon	weapon	accuracy_burst_impluse	Weapon_Stats	Accuracy_Burst_Impulse	Torgue
torgue_weapon	weapon	recoil_height	Weapon_Stats	Recoil_Height	Torgue
torgue_weapon	weapon	recoil_width	Weapon_Stats	Recoil_Width	Torgue
torgue_weapon	weapon	projectile_speed	Weapon_Stats	Projectile_Speed	Torgue
torgue_weapon	weapon	acc_sway_zoom_scale	Weapon_Stats	Acc_Sway_Scale	Torgue
torgue_weapon	weapon	acc_sway_accuracy_scale	Weapon_Stats	Acc_Sway_Scale	Torgue
torgue_weapon	weapon	acc_sway_zoom_accuracy_scale	Weapon_Stats	Acc_Sway_Scale	Torgue
torgue_weapon	weapon	critical_damage	Weapon_Stats	Critical_Damage	Torgue
torgue_weapon	weapon	damage_radius	Weapon_Stats	Damage_Radius	Torgue
torgue_weapon	weapon	ted_thrown_radius	Weapon_Stats	Damage_Radius	Torgue
torgue_weapon	weapon	ads_speed	Weapon_Stats	Zoom_Speed	Torgue
torgue_weapon	weapon	sway_zoom_scale	Weapon_Stats	Sway_Scale	Torgue
torgue_weapon	weapon	sway_accuracy_scale	Weapon_Stats	Sway_Scale	Torgue
torgue_weapon	weapon	sway_zoom_accuracy_scale	Weapon_Stats	Sway_Scale	Torgue
torgue_weapon	weapon	max_loaded_ammo	Weapon_Stats	Max_Loaded_Ammo	Torgue
torgue_weapon	weapon	heat_per_shot	Weapon_Stats	Heat_Per_Shot	Torgue
torgue_weapon	weapon	min_shots_to_break	Weapon_Stats	Heat_Per_Shot	Torgue
torgue_weapon	weapon	max_shots_to_break	Weapon_Stats	Heat_Per_Shot	Torgue
torgue_weapon	weapon	reload_time	Weapon_Stats	Reload_Time	Torgue
torgue_weapon	weapon	status_damage	Weapon_Stats	Status_Damage	Torgue
torgue_weapon	weapon	status_chance	Weapon_Stats	Status_Chance	Torgue
torgue_weapon	weapon	equip_time	Weapon_Stats	Equip_Time	Torgue
torgue_weapon	weapon	put_down_time	Weapon_Stats	PutDown_Time	Torgue
torgue_weapon	weapon	modeswitch_time	Weapon_Stats	ModeSwitch_Time	Torgue
torgue_weapon	weapon	status_charge	Weapon_Stats		Torgue
torgue_weapon	weapon	elemental_damage	Weapon_Stats		Torgue
torgue_weapon	weapon	elemental_chance	Weapon_Stats		Torgue
vladof_grenade	Grenade	damage	GrenadeMod_Stats	Damage	Vladof
vladof_grenade	Grenade	force	GrenadeMod_Stats	Force	Vladof
vladof_grenade	Grenade	critical_chance	GrenadeMod_Stats	CritChance	Vladof
vladof_grenade	Grenade	critical_damage	GrenadeMod_Stats	CritDamage	Vladof
vladof_grenade	Grenade	splash_radius	GrenadeMod_Stats	Radius	Vladof
vladof_grenade	Grenade	status_chance	GrenadeMod_Stats	StatusChance	Vladof
vladof_grenade	Grenade	status_charge	GrenadeMod_Stats	CryoImpact	Vladof
vladof_grenade	Grenade	status_damage	GrenadeMod_Stats	StatusDamage	Vladof
vladof_grenade	Grenade	cooldown	GrenadeMod_Stats	Cooldown	Vladof
vladof_grenade	Grenade	projectile_speed	GrenadeMod_Stats	ProjectileSpeed	Vladof
vladof_heavy_weapon	heavy_weapon	damage	Heavy_Weapon_Stats	Damage	Vladof
vladof_heavy_weapon	heavy_weapon	fire_rate	Heavy_Weapon_Stats	Fire_Rate	Vladof
vladof_heavy_weapon	heavy_weapon	burst_fire_delay	Heavy_Weapon_Stats	Burst_Fire_Delay	Vladof
vladof_heavy_weapon	heavy_weapon	charge_time	Heavy_Weapon_Stats	Charge_Time	Vladof
vladof_heavy_weapon	heavy_weapon	spinup_time	Heavy_Weapon_Stats	Charge_Time	Vladof
vladof_heavy_weapon	heavy_weapon	max_accuracy	Heavy_Weapon_Stats	Max_Accuracy	Vladof
vladof_heavy_weapon	heavy_weapon	spread	Heavy_Weapon_Stats	Spread	Vladof
vladof_heavy_weapon	heavy_weapon	accuracy_impluse	Heavy_Weapon_Stats	Accuracy_Impulse	Vladof
vladof_heavy_weapon	heavy_weapon	accuracy_burst_impluse	Heavy_Weapon_Stats	Accuracy_Burst_Impulse	Vladof
vladof_heavy_weapon	heavy_weapon	recoil_height	Heavy_Weapon_Stats	Recoil_Height	Vladof
vladof_heavy_weapon	heavy_weapon	recoil_width	Heavy_Weapon_Stats	Recoil_Width	Vladof
vladof_heavy_weapon	heavy_weapon	projectile_speed	Heavy_Weapon_Stats	Projectile_Speed	Vladof
vladof_heavy_weapon	heavy_weapon	acc_sway_zoom_scale	Heavy_Weapon_Stats	Acc_Sway_Scale	Vladof
vladof_heavy_weapon	heavy_weapon	acc_sway_accuracy_scale	Heavy_Weapon_Stats	Acc_Sway_Scale	Vladof
vladof_heavy_weapon	heavy_weapon	acc_sway_zoom_accuracy_scale	Heavy_Weapon_Stats	Acc_Sway_Scale	Vladof
vladof_heavy_weapon	heavy_weapon	critical_damage	Heavy_Weapon_Stats	Critical_Damage	Vladof
vladof_heavy_weapon	heavy_weapon	damage_radius	Heavy_Weapon_Stats	Damage_Radius	Vladof
vladof_heavy_weapon	heavy_weapon	ads_speed	Heavy_Weapon_Stats	Zoom_Speed	Vladof
vladof_heavy_weapon	heavy_weapon	sway_zoom_scale	Heavy_Weapon_Stats	Sway_Scale	Vladof
vladof_heavy_weapon	heavy_weapon	sway_accuracy_scale	Heavy_Weapon_Stats	Sway_Scale	Vladof
vladof_heavy_weapon	heavy_weapon	sway_zoom_accuracy_scale	Heavy_Weapon_Stats	Sway_Scale	Vladof
vladof_heavy_weapon	heavy_weapon	max_loaded_ammo	Heavy_Weapon_Stats	Max_Loaded_Ammo	Vladof
vladof_heavy_weapon	heavy_weapon	heat_per_shot	Heavy_Weapon_Stats	Heat_Per_Shot	Vladof
vladof_heavy_weapon	heavy_weapon	elemental_damage	Heavy_Weapon_Stats	Elemental_Damage	Vladof
vladof_heavy_weapon	heavy_weapon	elemental_charge	Heavy_Weapon_Stats	CryoImpact	Vladof
vladof_heavy_weapon	heavy_weapon	elemental_chance	Heavy_Weapon_Stats	Elemental_Chance	Vladof
vladof_heavy_weapon	heavy_weapon	cooldown_reduction	Heavy_Weapon_Stats	Cooldown_Reduction	Vladof
vladof_weapon	weapon	damage	Weapon_Stats	Damage	Vladof
vladof_weapon	weapon	fire_rate	Weapon_Stats	Fire_Rate	Vladof
vladof_weapon	weapon	burst_fire_delay	Weapon_Stats	Burst_Fire_Delay	Vladof
vladof_weapon	weapon	charge_time	Weapon_Stats	Charge_Time	Vladof
vladof_weapon	weapon	spinup_time	Weapon_Stats	Charge_Time	Vladof
vladof_weapon	weapon	max_accuracy	Weapon_Stats	Max_Accuracy	Vladof
vladof_weapon	weapon	spread	Weapon_Stats	Spread	Vladof
vladof_weapon	weapon	accuracy_impluse	Weapon_Stats	Accuracy_Impulse	Vladof
vladof_weapon	weapon	accuracy_burst_impluse	Weapon_Stats	Accuracy_Burst_Impulse	Vladof
vladof_weapon	weapon	recoil_height	Weapon_Stats	Recoil_Height	Vladof
vladof_weapon	weapon	recoil_width	Weapon_Stats	Recoil_Width	Vladof
vladof_weapon	weapon	projectile_speed	Weapon_Stats	Projectile_Speed	Vladof
vladof_weapon	weapon	acc_sway_zoom_scale	Weapon_Stats	Acc_Sway_Scale	Vladof
vladof_weapon	weapon	acc_sway_accuracy_scale	Weapon_Stats	Acc_Sway_Scale	Vladof
vladof_weapon	weapon	acc_sway_zoom_accuracy_scale	Weapon_Stats	Acc_Sway_Scale	Vladof
vladof_weapon	weapon	critical_damage	Weapon_Stats	Critical_Damage	Vladof
vladof_weapon	weapon	damage_radius	Weapon_Stats	Damage_Radius	Vladof
vladof_weapon	weapon	ted_thrown_radius	Weapon_Stats	Damage_Radius	Vladof
vladof_weapon	weapon	ads_speed	Weapon_Stats	Zoom_Speed	Vladof
vladof_weapon	weapon	sway_zoom_scale	Weapon_Stats	Sway_Scale	Vladof
vladof_weapon	weapon	sway_accuracy_scale	Weapon_Stats	Sway_Scale	Vladof
vladof_weapon	weapon	sway_zoom_accuracy_scale	Weapon_Stats	Sway_Scale	Vladof
vladof_weapon	weapon	max_loaded_ammo	Weapon_Stats	Max_Loaded_Ammo	Vladof
vladof_weapon	weapon	heat_per_shot	Weapon_Stats	Heat_Per_Shot	Vladof
vladof_weapon	weapon	min_shots_to_break	Weapon_Stats	Heat_Per_Shot	Vladof
vladof_weapon	weapon	max_shots_to_break	Weapon_Stats	Heat_Per_Shot	Vladof
vladof_weapon	weapon	reload_time	Weapon_Stats	Reload_Time	Vladof
vladof_weapon	weapon	status_damage	Weapon_Stats	Status_Damage	Vladof
vladof_weapon	weapon	status_chance	Weapon_Stats	Status_Chance	Vladof
vladof_weapon	weapon	equip_time	Weapon_Stats	Equip_Time	Vladof
vladof_weapon	weapon	put_down_time	Weapon_Stats	PutDown_Time	Vladof
vladof_weapon	weapon	modeswitch_time	Weapon_Stats	ModeSwitch_Time	Vladof
vladof_weapon	weapon	status_charge	Weapon_Stats		Vladof
vladof_weapon	weapon	elemental_damage	Weapon_Stats		Vladof
vladof_weapon	weapon	elemental_chance	Weapon_Stats		Vladof
