category	part_name
21	BOR_SM.part_barrel_01_c
21	BOR_SM.part_barrel_01_d
21	BOR_SM.part_barrel_01_hellfire
21	BOR_SM.part_barrel_02
21	BOR_SM.part_barrel_02_a
21	BOR_SM.part_barrel_02_b
21	BOR_SM.part_barrel_02_c
21	BOR_SM.part_barrel_02_d
21	BOR_SM.part_barrel_02_prince
21	BOR_SM.part_barrel_licensed_hyp
21	BOR_SM.part_barrel_licensed_jak
21	BOR_SM.part_barrel_licensed_ted
21	BOR_SM.part_barrel_licensed_ted_combo
21	BOR_SM.part_barrel_licensed_ted_mirv
21	BOR_SM.part_barrel_licensed_ted_shooting
21	BOR_SM.part_body
21	BOR_SM.part_body_a
21	BOR_SM.part_body_bH
21	BOR_SM.part_body_c
21	BOR_SM.part_body_d
21	BOR_SM.part_foregrip_01
21	BOR_SM.part_foregrip_02
21	BOR_SM.part_foregrip_03
21	BOR_SM.part_grip_01
21	BOR_SM.part_grip_02
21	BOR_SM.part_grip_03
21	BOR_SM.part_grip_04_hyp
21	BOR_SM.part_grip_05a_ted_legs
21	BOR_SM.part_grip_05b_ted_homing
21	BOR_SM.part_grip_05c_ted_jav
21	BOR_SM.part_mag_01
21	BOR_SM.part_mag_02
21	BOR_SM.part_mag_03_tor
21	BOR_SM.part_mag_04_cov
21	BOR_SM.part_mag_ted_thrown_01
21	BOR_SM.part_mag_ted_thrown_02
21	BOR_SM.part_mag_ted_thrown_03_tor
21	BOR_SM.part_mag_ted_thrown_04_cov
21	BOR_SM.part_mag_torgue_normal
21	BOR_SM.part_mag_torgue_sticky
21	BOR_SM.part_scope_01_lens_01d
21	BOR_SM.part_scope_01_lens_02v
21	BOR_SM.part_scope_02_lens_01
21	BOR_SM.part_scope_02_lens_02R
21	BOR_SM.part_scope_acc_S01_L01_a
21	BOR_SM.part_scope_acc_S01_L01_b
21	BOR_SM.part_scope_acc_S01_L02_a
21	BOR_SM.part_scope_acc_S01_L02_b
21	BOR_SM.part_scope_acc_S02_L01_a
21	BOR_SM.part_scope_acc_S02_L01_b
21	BOR_SM.part_scope_acc_S02_L02_a
21	BOR_SM.part_scope_acc_S02_L02_b
21	BOR_SM.part_scope_ironsight
21	BOR_SM.part_secondary_ammo_ar
21	BOR_SM.part_secondary_ammo_ps
21	BOR_SM.part_secondary_ammo_sg
21	BOR_SM.part_secondary_ammo_sr
21	BOR_SM.part_shield_ammo
21	BOR_SM.part_shield_amp
21	BOR_SM.part_shield_default
21	BOR_SM.part_shield_ricochet
21	BOR_SM.part_underbarrel_01_shrapnel
21	BOR_SM.part_underbarrel_02_drunkrocket
21	BOR_SM.part_underbarrel_03_gastrap
21	BOR_SM.part_underbarrel_04_atlas
21	BOR_SM.part_underbarrel_04_atlas_ball
21	BOR_SM.part_underbarrel_05_Roil
21	BOR_SM.part_underbarrel_05_ammoswitcher
21	BOR_SM.part_underbarrel_06_malswitch
22	VLA_SM.part_barrel_01
22	VLA_SM.part_barrel_01_Kaoson
22	VLA_SM.part_barrel_01_Onslaught
22	VLA_SM.part_barrel_01_a
22	VLA_SM.part_barrel_01_b
22	VLA_SM.part_barrel_01_c
22	VLA_SM.part_barrel_01_d
22	VLA_SM.part_barrel_02
22	VLA_SM.part_barrel_02_a
22	VLA_SM.part_barrel_02_b
22	VLA_SM.part_barrel_02_c
22	VLA_SM.part_barrel_02_c_d
22	VLA_SM.part_barrel_02_d
22	VLA_SM.part_barrel_02_d_c
22	VLA_SM.part_barrel_BeeGUn
22	VLA_SM.part_barrel_licensed_hyp
22	VLA_SM.part_barrel_licensed_jak
22	VLA_SM.part_barrel_licensed_ted
22	VLA_SM.part_barrel_licensed_ted_combo
22	VLA_SM.part_barrel_licensed_ted_mirv
22	VLA_SM.part_barrel_licensed_ted_shooting
22	VLA_SM.part_body
22	VLA_SM.part_body_a
22	VLA_SM.part_body_bl
22	VLA_SM.part_body_c
22	VLA_SM.part_body_d
22	VLA_SM.part_body_flap
22	VLA_SM.part_foregrip_01
22	VLA_SM.part_foregrip_02
22	VLA_SM.part_foregrip_03
22	VLA_SM.part_grip_01
22	VLA_SM.part_grip_02
22	VLA_SM.part_grip_03
22	VLA_SM.part_grip_04_hyp
22	VLA_SM.part_grip_05a_ted_legs
22	VLA_SM.part_grip_05b_ted_homing
22	VLA_SM.part_grip_05c_ted_jav
22	VLA_SM.part_mag_018
22	VLA_SM.part_mag_02
22	VLA_SM.part_mag_03_tor
22	VLA_SM.part_mag_04_cov0
22	VLA_SM.part_mag_05_borg
22	VLA_SM.part_mag_ted_thrown_01
22	VLA_SM.part_mag_ted_thrown_02
22	VLA_SM.part_mag_ted_thrown_03_tor
22	VLA_SM.part_mag_ted_thrown_04_cov
22	VLA_SM.part_mag_ted_thrown_05_bor
22	VLA_SM.part_mag_torgue_normal
22	VLA_SM.part_mag_torgue_normal_BeeGun
22	VLA_SM.part_mag_torgue_sticky
22	VLA_SM.part_mag_torgue_sticky_BeeGun
22	VLA_SM.part_scope_01_lens_01
22	VLA_SM.part_scope_01_lens_02L
22	VLA_SM.part_scope_02_lens_01
22	VLA_SM.part_scope_02_lens_02
22	VLA_SM.part_scope_acc_S01_L01_a
22	VLA_SM.part_scope_acc_S01_L01_b
22	VLA_SM.part_scope_acc_S01_L02_a
22	VLA_SM.part_scope_acc_S01_L02_b
22	VLA_SM.part_scope_acc_S02_L01_a
22	VLA_SM.part_scope_acc_S02_L01_b
22	VLA_SM.part_scope_acc_S02_L02_a
22	VLA_SM.part_scope_acc_S02_L02_b
22	VLA_SM.part_scope_ironsight
22	VLA_SM.part_secondary_ammo_ar
22	VLA_SM.part_secondary_ammo_ps
22	VLA_SM.part_secondary_ammo_sg
22	VLA_SM.part_secondary_ammo_sr
22	VLA_SM.part_shield_ammo
22	VLA_SM.part_shield_amp
22	VLA_SM.part_shield_defaultH
22	VLA_SM.part_shield_ricochet
22	VLA_SM.part_underbarrel_01_microrockets
22	VLA_SM.part_underbarrel_02_taser
22	VLA_SM.part_underbarrel_03_flamethrower
22	VLA_SM.part_underbarrel_04_atlas
22	VLA_SM.part_underbarrel_04_atlas_ball
22	VLA_SM.part_underbarrel_05_ammoswitcher
22	VLA_SM.part_underbarrel_06_malswitchF
22	VLA_SM.part_underbarrel_07_secondbarrel
22	VLA_SM.part_underbarrel_flamethrower_acc
22	VLA_SM.part_underbarrel_microrockets_acc
22	VLA_SM.part_underbarrel_secondbarrel_acc
22	VLA_SM.part_underbarrel_taser_acc
23	MAL_SM.part_barrel_01
23	MAL_SM.part_barrel_01_OhmIGot
23	MAL_SM.part_barrel_01_a
23	MAL_SM.part_barrel_01_b
23	MAL_SM.part_barrel_01_c
23	MAL_SM.part_barrel_01_d
23	MAL_SM.part_barrel_02
23	MAL_SM.part_barrel_02_FireworkZ
23	MAL_SM.part_barrel_02_PlasmaCoil
23	MAL_SM.part_barrel_02_a
23	MAL_SM.part_barrel_02_b
23	MAL_SM.part_barrel_02_c
23	MAL_SM.part_barrel_02_d
23	MAL_SM.part_barrel_02_d_PlasmaCoil
23	MAL_SM.part_barrel_licensed_hyp
23	MAL_SM.part_barrel_licensed_jak
23	MAL_SM.part_barrel_licensed_ted
23	MAL_SM.part_barrel_licensed_ted_combo
23	MAL_SM.part_barrel_licensed_ted_mirv
23	MAL_SM.part_barrel_licensed_ted_shooting
23	MAL_SM.part_body
23	MAL_SM.part_body_a
23	MAL_SM.part_body_b
23	MAL_SM.part_body_c
23	MAL_SM.part_body_d
23	MAL_SM.part_foregrip_01
23	MAL_SM.part_foregrip_02
23	MAL_SM.part_foregrip_03
23	MAL_SM.part_grip_01
23	MAL_SM.part_grip_02
23	MAL_SM.part_grip_03
23	MAL_SM.part_grip_04_hyp
23	MAL_SM.part_grip_05a_ted_legs
23	MAL_SM.part_grip_05b_ted_homing
23	MAL_SM.part_grip_05c_ted_jav
23	MAL_SM.part_mag_01
23	MAL_SM.part_mag_02
23	MAL_SM.part_mag_03_tor
23	MAL_SM.part_mag_04_cov
23	MAL_SM.part_mag_05_borg
23	MAL_SM.part_mag_ted_thrown_01
23	MAL_SM.part_mag_ted_thrown_02
23	MAL_SM.part_mag_ted_thrown_03_tor
23	MAL_SM.part_mag_ted_thrown_04_cov
23	MAL_SM.part_mag_ted_thrown_05_bor
23	MAL_SM.part_mag_torgue_normal
23	MAL_SM.part_mag_torgue_sticky
23	MAL_SM.part_scope_01_lens_01R
23	MAL_SM.part_scope_01_lens_02
23	MAL_SM.part_scope_02_lens_01
23	MAL_SM.part_scope_02_lens_02
23	MAL_SM.part_scope_acc_S01_L01_a
23	MAL_SM.part_scope_acc_S01_L01_b
23	MAL_SM.part_scope_acc_S01_L02_a
23	MAL_SM.part_scope_acc_S01_L02_b
23	MAL_SM.part_scope_acc_S02_L01_a
23	MAL_SM.part_scope_acc_S02_L01_b
23	MAL_SM.part_scope_acc_S02_L02_a
23	MAL_SM.part_scope_acc_S02_L02_b
23	MAL_SM.part_scope_ironsight
23	MAL_SM.part_secondary_ammo_ar
23	MAL_SM.part_secondary_ammo_ps
23	MAL_SM.part_secondary_ammo_sg
23	MAL_SM.part_secondary_ammo_sr
23	MAL_SM.part_shield_ammo
23	MAL_SM.part_shield_amp
23	MAL_SM.part_shield_default
23	MAL_SM.part_shield_ricochet
23	MAL_SM.part_underbarrel_01_laserwire
23	MAL_SM.part_underbarrel_02_overcharge
23	MAL_SM.part_underbarrel_03_railgun
23	MAL_SM.part_underbarrel_04_atlas_ball
23	MAL_SM.part_underbarrel_04_atlasp
23	MAL_SM.part_underbarrel_05_ammoswitcher
24	comp_01_common
24	comp_02_uncommon
24	comp_03_rare
24	comp_04_epic
24	comp_05_legendary
24	part_barrel_01
24	part_barrel_01_a
24	part_barrel_01_b
24	part_barrel_01_c
24	part_barrel_01_d
24	part_barrel_02
24	part_barrel_02_a
24	part_barrel_02_b
24	part_barrel_02_c
24	part_barrel_02_d
24	part_barrel_licensed_hyp
24	part_barrel_licensed_ted
24	part_barrel_licensed_ted_combo
24	part_barrel_licensed_ted_mirv
24	part_barrel_licensed_ted_shooting
24	part_body
24	part_body_a
24	part_body_b
24	part_body_c
24	part_body_d
24	part_foregrip_01
24	part_foregrip_02
24	part_foregrip_03
24	part_grip_01
24	part_grip_02
24	part_grip_03
24	part_grip_04_hyp
24	part_grip_05a_ted_legs
24	part_grip_05b_ted_homing
24	part_grip_05c_ted_jav
24	part_mag_01
24	part_mag_02
24	part_mag_03_tor
24	part_mag_04_cov
24	part_mag_05_borg
24	part_mag_ted_thrown_01
24	part_mag_ted_thrown_02
24	part_mag_ted_thrown_03_tor
24	part_mag_ted_thrown_04_cov
24	part_mag_ted_thrown_05_bor
24	part_mag_torgue_normal
24	part_mag_torgue_sticky
24	part_scope_01_lens_01
24	part_scope_01_lens_02
24	part_scope_02_lens_01
24	part_scope_02_lens_02
24	part_scope_acc_s01_l01_a
24	part_scope_acc_s01_l01_b
24	part_scope_acc_s01_l02_a
24	part_scope_acc_s01_l02_b
24	part_scope_acc_s02_l01_a
24	part_scope_acc_s02_l01_b
24	part_scope_acc_s02_l02_a
24	part_scope_acc_s02_l02_b
24	part_scope_ironsight
24	part_secondary_ammo_ar
24	part_secondary_ammo_ps
24	part_secondary_ammo_sg
24	part_secondary_ammo_smg
24	part_shield_ammo
24	part_shield_amp
24	part_shield_default
24	part_shield_ricochet
24	part_underbarrel_01_shotgun
24	part_underbarrel_02_rocket
24	part_underbarrel_03_crank
24	part_underbarrel_04_atlas
24	part_underbarrel_04_atlas_ball
24	part_underbarrel_05_ammoswitcher
25	VLA_SR.part_barrel_01
25	VLA_SR.part_barrel_01_StopGap
25	VLA_SR.part_barrel_01_a
25	VLA_SR.part_barrel_01_b
25	VLA_SR.part_barrel_01_c
25	VLA_SR.part_barrel_01_d
25	VLA_SR.part_barrel_02
25	VLA_SR.part_barrel_02_Finnty
25	VLA_SR.part_barrel_02_a
25	VLA_SR.part_barrel_02_b
25	VLA_SR.part_barrel_02_c
25	VLA_SR.part_barrel_02_d
25	VLA_SR.part_barrel_CrowdSourced
25	VLA_SR.part_barrel_licensed_hyp
25	VLA_SR.part_barrel_licensed_jak
25	VLA_SR.part_barrel_licensed_ted
25	VLA_SR.part_barrel_licensed_ted_combo
25	VLA_SR.part_barrel_licensed_ted_mirv
25	VLA_SR.part_barrel_licensed_ted_shooting
25	VLA_SR.part_body
25	VLA_SR.part_body_az
25	VLA_SR.part_body_b
25	VLA_SR.part_body_c
25	VLA_SR.part_body_d
25	VLA_SR.part_foregrip_01
25	VLA_SR.part_foregrip_02
25	VLA_SR.part_foregrip_03
25	VLA_SR.part_grip_01
25	VLA_SR.part_grip_02
25	VLA_SR.part_grip_03
25	VLA_SR.part_grip_04_hyp
25	VLA_SR.part_grip_04_hyp_Finnty
25	VLA_SR.part_grip_05a_ted_legs
25	VLA_SR.part_grip_05b_ted_homing
25	VLA_SR.part_grip_05c_ted_jav
25	VLA_SR.part_mag_01
25	VLA_SR.part_mag_02
25	VLA_SR.part_mag_03_tor
25	VLA_SR.part_mag_04_cov
25	VLA_SR.part_mag_05_borg
25	VLA_SR.part_mag_ted_thrown_01
25	VLA_SR.part_mag_ted_thrown_02
25	VLA_SR.part_mag_ted_thrown_03_tor
25	VLA_SR.part_mag_ted_thrown_04_cov
25	VLA_SR.part_mag_ted_thrown_05_bor
25	VLA_SR.part_mag_torgue_normal
25	VLA_SR.part_mag_torgue_sticky
25	VLA_SR.part_scope_01_lens_01
25	VLA_SR.part_scope_01_lens_02B
25	VLA_SR.part_scope_02_lens_01n
25	VLA_SR.part_scope_02_lens_02
25	VLA_SR.part_scope_acc_S01_L01_a
25	VLA_SR.part_scope_acc_S01_L01_b
25	VLA_SR.part_scope_acc_S01_L02_a
25	VLA_SR.part_scope_acc_S01_L02_b
25	VLA_SR.part_scope_acc_S02_L01_a
25	VLA_SR.part_scope_acc_S02_L01_b
25	VLA_SR.part_scope_acc_S02_L02_a
25	VLA_SR.part_scope_acc_S02_L02_b
25	VLA_SR.part_scope_ironsight
25	VLA_SR.part_secondary_ammo_ar
25	VLA_SR.part_secondary_ammo_ps
25	VLA_SR.part_secondary_ammo_sg
25	VLA_SR.part_secondary_ammo_smg
25	VLA_SR.part_shield_ammo
25	VLA_SR.part_shield_amp
25	VLA_SR.part_shield_default
25	VLA_SR.part_shield_ricochet
25	VLA_SR.part_underbarrel_01_shotgun
25	VLA_SR.part_underbarrel_02_rocket
25	VLA_SR.part_underbarrel_03_bipod
25	VLA_SR.part_underbarrel_04_atlas
25	VLA_SR.part_underbarrel_04_atlas_ball
25	VLA_SR.part_underbarrel_05_ammoswitcher
25	VLA_SR.part_underbarrel_06_malswitchH
25	VLA_SR.part_underbarrel_07_secondbarrel
25	VLA_SR.part_underbarrel_bipod_acc
25	VLA_SR.part_underbarrel_rocket_acch
25	VLA_SR.part_underbarrel_secondbarrel_acc_A
25	VLA_SR.part_underbarrel_secondbarrel_acc_B
25	VLA_SR.part_underbarrel_secondbarrel_acc_C
25	VLA_SR.part_underbarrel_shotgun_acc
25	bor_sr.part_barrel_01
25	bor_sr.part_barrel_01_Stray
25	bor_sr.part_barrel_01_a
25	bor_sr.part_barrel_01_b
25	bor_sr.part_barrel_01_c
25	bor_sr.part_barrel_01_d
25	bor_sr.part_barrel_02
25	bor_sr.part_barrel_02_Vamoose
25	bor_sr.part_barrel_02_a
25	bor_sr.part_barrel_02_b
25	bor_sr.part_barrel_02_c
25	bor_sr.part_barrel_02_d
25	bor_sr.part_barrel_02_rainmaker
25	bor_sr.part_barrel_licensed_hyp
25	bor_sr.part_barrel_licensed_jak
25	bor_sr.part_barrel_licensed_ted
25	bor_sr.part_barrel_licensed_ted_combo
25	bor_sr.part_barrel_licensed_ted_mirvz
25	bor_sr.part_barrel_licensed_ted_shooting
25	bor_sr.part_body
25	bor_sr.part_body_a
25	bor_sr.part_body_b
25	bor_sr.part_body_c
25	bor_sr.part_body_dx
25	bor_sr.part_foregrip_01
25	bor_sr.part_foregrip_02
25	bor_sr.part_foregrip_03
25	bor_sr.part_grip_01
25	bor_sr.part_grip_02
25	bor_sr.part_grip_03
25	bor_sr.part_grip_04_hyp
25	bor_sr.part_grip_05a_ted_legs
25	bor_sr.part_grip_05b_ted_homing
25	bor_sr.part_grip_05c_ted_jav
25	bor_sr.part_mag_01
25	bor_sr.part_mag_02
25	bor_sr.part_mag_03_tor0
25	bor_sr.part_mag_04_cov
25	bor_sr.part_mag_ted_thrown_01
25	bor_sr.part_mag_ted_thrown_02
25	bor_sr.part_mag_ted_thrown_03_tor
25	bor_sr.part_mag_ted_thrown_04_cov
25	bor_sr.part_mag_torgue_normal
25	bor_sr.part_mag_torgue_sticky
25	bor_sr.part_scope_01_lens_01
25	bor_sr.part_scope_01_lens_02
25	bor_sr.part_scope_02_lens_01
25	bor_sr.part_scope_02_lens_02T
25	bor_sr.part_scope_acc_S01_L01_a
25	bor_sr.part_scope_acc_S01_L01_b
25	bor_sr.part_scope_acc_S01_L02_a
25	bor_sr.part_scope_acc_S01_L02_b
25	bor_sr.part_scope_acc_S02_L01_a
25	bor_sr.part_scope_acc_S02_L01_b
25	bor_sr.part_scope_acc_S02_L02_a
25	bor_sr.part_scope_acc_S02_L02_b
25	bor_sr.part_scope_ironsight
25	bor_sr.part_secondary_ammo_ar
25	bor_sr.part_secondary_ammo_ps
25	bor_sr.part_secondary_ammo_sg
25	bor_sr.part_secondary_ammo_smg
25	bor_sr.part_shield_ammo
25	bor_sr.part_shield_amp
25	bor_sr.part_shield_default
25	bor_sr.part_shield_ricochet
25	bor_sr.part_underbarrel_01_gravtrap
25	bor_sr.part_underbarrel_02_seeker
25	bor_sr.part_underbarrel_03_marked
25	bor_sr.part_underbarrel_04_atlas
25	bor_sr.part_underbarrel_04_atlas_ball
25	bor_sr.part_underbarrel_05_ammoswitcher
25	bor_sr.part_underbarrel_06_malswitch
26	JAK_SR.part_barrel_01
26	JAK_SR.part_barrel_01_a
26	JAK_SR.part_barrel_01_b
26	JAK_SR.part_barrel_01_c
26	JAK_SR.part_barrel_01_d
26	JAK_SR.part_barrel_02
26	JAK_SR.part_barrel_02_Boomslang
26	JAK_SR.part_barrel_02_a
26	JAK_SR.part_barrel_02_b
26	JAK_SR.part_barrel_02_c
26	JAK_SR.part_barrel_02_d
26	JAK_SR.part_barrel_Truck
26	JAK_SR.part_barrel_ballista
26	JAK_SR.part_barrel_licensed_hyp
26	JAK_SR.part_barrel_licensed_ted
26	JAK_SR.part_barrel_licensed_ted_combo
26	JAK_SR.part_barrel_licensed_ted_mirv8
26	JAK_SR.part_barrel_licensed_ted_shooting
26	JAK_SR.part_body
26	JAK_SR.part_body_aZ
26	JAK_SR.part_body_b
26	JAK_SR.part_body_c
26	JAK_SR.part_body_d
26	JAK_SR.part_foregrip_01
26	JAK_SR.part_foregrip_02
26	JAK_SR.part_foregrip_03
26	JAK_SR.part_grip_01
26	JAK_SR.part_grip_02
26	JAK_SR.part_grip_03
26	JAK_SR.part_grip_04_hyp
26	JAK_SR.part_grip_05a_ted_legs
26	JAK_SR.part_grip_05b_ted_homing
26	JAK_SR.part_grip_05c_ted_jav
26	JAK_SR.part_mag_01
26	JAK_SR.part_mag_02
26	JAK_SR.part_mag_03_tor
26	JAK_SR.part_mag_04_cov
26	JAK_SR.part_mag_05_borg
26	JAK_SR.part_mag_ted_thrown_01
26	JAK_SR.part_mag_ted_thrown_02
26	JAK_SR.part_mag_ted_thrown_03_tor
26	JAK_SR.part_mag_ted_thrown_04_cov
26	JAK_SR.part_mag_ted_thrown_05_bor
26	JAK_SR.part_mag_torgue_normal
26	JAK_SR.part_mag_torgue_sticky
26	JAK_SR.part_scope_01_lens_01
26	JAK_SR.part_scope_01_lens_02
26	JAK_SR.part_scope_02_lens_01
26	JAK_SR.part_scope_02_lens_02
26	JAK_SR.part_scope_acc_S01_L01_a
26	JAK_SR.part_scope_acc_S01_L01_b
26	JAK_SR.part_scope_acc_S01_L02_a
26	JAK_SR.part_scope_acc_S01_L02_b
26	JAK_SR.part_scope_acc_S02_L01_a
26	JAK_SR.part_scope_acc_S02_L01_b
26	JAK_SR.part_scope_acc_S02_L02_a
26	JAK_SR.part_scope_acc_S02_L02_b
26	JAK_SR.part_scope_ironsight
26	JAK_SR.part_secondary_ammo_ar
26	JAK_SR.part_secondary_ammo_ps
26	JAK_SR.part_secondary_ammo_sg
26	JAK_SR.part_secondary_ammo_smg
26	JAK_SR.part_shield_ammo
26	JAK_SR.part_shield_ampv
26	JAK_SR.part_shield_default
26	JAK_SR.part_shield_ricochet
26	JAK_SR.part_underbarrel_01_shotgun
26	JAK_SR.part_underbarrel_02_rocket
26	JAK_SR.part_underbarrel_03_crank
26	JAK_SR.part_underbarrel_04_atlas
26	JAK_SR.part_underbarrel_04_atlas_ball
26	JAK_SR.part_underbarrel_05_ammoswitcher
27	comp_01_common
27	comp_02_uncommon
27	comp_03_rare
27	comp_04_epic
27	comp_05_legendary
27	comp_zane_weapon
27	part_barrel_01
27	part_barrel_01_a
27	part_barrel_01_b
27	part_barrel_01_c
27	part_barrel_01_d
27	part_barrel_02
27	part_barrel_02_a
27	part_barrel_02_b
27	part_barrel_02_c
27	part_barrel_02_d
27	part_barrel_licensed_hyp
27	part_barrel_licensed_ted
27	part_barrel_licensed_ted_combo
27	part_barrel_licensed_ted_mirv
27	part_barrel_licensed_ted_shooting
27	part_body
27	part_body_a
27	part_body_b
27	part_body_c
27	part_body_d
27	part_foregrip_01
27	part_foregrip_02
27	part_foregrip_03
27	part_grip_01
27	part_grip_02
27	part_grip_03
27	part_grip_04_hyp
27	part_grip_05a_ted_legs
27	part_grip_05b_ted_homing
27	part_grip_05c_ted_jav
27	part_mag_01
27	part_mag_02
27	part_mag_03_tor
27	part_mag_04_cov
27	part_mag_05_borg
27	part_mag_ted_thrown_01
27	part_mag_ted_thrown_02
27	part_mag_ted_thrown_03_tor
27	part_mag_ted_thrown_04_cov
27	part_mag_ted_thrown_05_bor
27	part_mag_torgue_normal
27	part_mag_torgue_sticky
27	part_scope_01_lens_01
27	part_scope_01_lens_02
27	part_scope_02_lens_01
27	part_scope_02_lens_02
27	part_scope_02_lens_02_b02
27	part_scope_acc_s01_l01_a
27	part_scope_acc_s01_l01_b
27	part_scope_acc_s01_l02_a
27	part_scope_acc_s01_l02_b
27	part_scope_acc_s02_l01_a
27	part_scope_acc_s02_l01_b
27	part_scope_acc_s02_l02_a
27	part_scope_acc_s02_l02_b
27	part_scope_ironsight
27	part_secondary_ammo_ps
27	part_secondary_ammo_sg
27	part_secondary_ammo_smg
27	part_secondary_ammo_sr
27	part_shield_ammo
27	part_shield_amp
27	part_shield_default
27	part_shield_ricochet
27	part_underbarrel_01_flintlock
27	part_underbarrel_02_crank
27	part_underbarrel_03_shotgun
27	part_underbarrel_04_atlas
27	part_underbarrel_04_atlas_ball
27	part_underbarrel_05_ammoswitcher
28	ORD_SR.part_barrel_01
28	ORD_SR.part_barrel_01_Fisheye
28	ORD_SR.part_barrel_01_Seamstress
28	ORD_SR.part_barrel_01_a
28	ORD_SR.part_barrel_01_b
28	ORD_SR.part_barrel_01_c
28	ORD_SR.part_barrel_01_d
28	ORD_SR.part_barrel_02
28	ORD_SR.part_barrel_02_a
28	ORD_SR.part_barrel_02_b
28	ORD_SR.part_barrel_02_c
28	ORD_SR.part_barrel_02_d
28	ORD_SR.part_barrel_02_symmetry
28	ORD_SR.part_barrel_licensed_hyp
28	ORD_SR.part_barrel_licensed_jak
28	ORD_SR.part_barrel_licensed_ted
28	ORD_SR.part_barrel_licensed_ted_combo
28	ORD_SR.part_barrel_licensed_ted_mirv
28	ORD_SR.part_barrel_licensed_ted_shootingR
28	ORD_SR.part_body
28	ORD_SR.part_body_a
28	ORD_SR.part_body_b
28	ORD_SR.part_body_cl
28	ORD_SR.part_body_d
28	ORD_SR.part_foregrip_01
28	ORD_SR.part_foregrip_02
28	ORD_SR.part_foregrip_03
28	ORD_SR.part_grip_01
28	ORD_SR.part_grip_02
28	ORD_SR.part_grip_03
28	ORD_SR.part_grip_04_hyp
28	ORD_SR.part_grip_05a_ted_legs
28	ORD_SR.part_grip_05b_ted_homing
28	ORD_SR.part_grip_05c_ted_jav
28	ORD_SR.part_mag_01
28	ORD_SR.part_mag_01_Fisheye
28	ORD_SR.part_mag_02
28	ORD_SR.part_mag_03_tor
28	ORD_SR.part_mag_04_cov
28	ORD_SR.part_mag_05_borg
28	ORD_SR.part_mag_ted_thrown_01
28	ORD_SR.part_mag_ted_thrown_02
28	ORD_SR.part_mag_ted_thrown_03_tor
28	ORD_SR.part_mag_ted_thrown_04_cov
28	ORD_SR.part_mag_ted_thrown_05_bor
28	ORD_SR.part_mag_torgue_normal
28	ORD_SR.part_mag_torgue_sticky
28	ORD_SR.part_scope_01_lens_01
28	ORD_SR.part_scope_01_lens_02Z
28	ORD_SR.part_scope_02_lens_01
28	ORD_SR.part_scope_02_lens_02
28	ORD_SR.part_scope_acc_S01_L01_a
28	ORD_SR.part_scope_acc_S01_L01_b
28	ORD_SR.part_scope_acc_S01_L02_a
28	ORD_SR.part_scope_acc_S01_L02_b
28	ORD_SR.part_scope_acc_S02_L01_a
28	ORD_SR.part_scope_acc_S02_L01_b
28	ORD_SR.part_scope_acc_S02_L02_a
28	ORD_SR.part_scope_acc_S02_L02_b
28	ORD_SR.part_scope_ironsight
28	ORD_SR.part_secondary_ammo_ar
28	ORD_SR.part_secondary_ammo_ps
28	ORD_SR.part_secondary_ammo_sg
28	ORD_SR.part_secondary_ammo_sm
28	ORD_SR.part_shield_ammo
28	ORD_SR.part_shield_amp
28	ORD_SR.part_shield_default
28	ORD_SR.part_shield_ricochet
28	ORD_SR.part_underbarrel_01_spear
28	ORD_SR.part_underbarrel_02_tether_snare
28	ORD_SR.part_underbarrel_03_railgunT
28	ORD_SR.part_underbarrel_03_seamstress
28	ORD_SR.part_underbarrel_04_atlas
28	ORD_SR.part_underbarrel_04_atlas_ball
28	ORD_SR.part_underbarrel_05_ammoswitcher
29	MAL_SR.part_barrel_01
29	MAL_SR.part_barrel_01_a
29	MAL_SR.part_barrel_01_asher
29	MAL_SR.part_barrel_01_b
29	MAL_SR.part_barrel_01_c
29	MAL_SR.part_barrel_01_complex_root
29	MAL_SR.part_barrel_01_d
29	MAL_SR.part_barrel_02
29	MAL_SR.part_barrel_02_a
29	MAL_SR.part_barrel_02_b
29	MAL_SR.part_barrel_02_c
29	MAL_SR.part_barrel_02_d
29	MAL_SR.part_barrel_02_katagawa
29	MAL_SR.part_barrel_licensed_hyp
29	MAL_SR.part_barrel_licensed_jak
29	MAL_SR.part_barrel_licensed_ted
29	MAL_SR.part_barrel_licensed_ted_combo
29	MAL_SR.part_barrel_licensed_ted_mirv
29	MAL_SR.part_barrel_licensed_ted_shooting
29	MAL_SR.part_body
29	MAL_SR.part_body_ah
29	MAL_SR.part_body_bP
29	MAL_SR.part_body_c
29	MAL_SR.part_body_d
29	MAL_SR.part_foregrip_01
29	MAL_SR.part_foregrip_02
29	MAL_SR.part_foregrip_03
29	MAL_SR.part_foregrip_04
29	MAL_SR.part_grip_01
29	MAL_SR.part_grip_02
29	MAL_SR.part_grip_03
29	MAL_SR.part_grip_04_hyp
29	MAL_SR.part_grip_05a_ted_legs
29	MAL_SR.part_grip_05b_ted_homing
29	MAL_SR.part_grip_05c_ted_jav
29	MAL_SR.part_mag_01
29	MAL_SR.part_mag_02L
29	MAL_SR.part_mag_03_tor
29	MAL_SR.part_mag_04_cov
29	MAL_SR.part_mag_05_borg
29	MAL_SR.part_mag_05_borg_barrel_01
29	MAL_SR.part_mag_05_borg_barrel_02
29	MAL_SR.part_mag_ted_thrown_01
29	MAL_SR.part_mag_ted_thrown_02
